aic_exp,aic_hyp,aic_harm,aic_hyp2exp,bic_exp,bic_hyp,bic_harm,bic_hyp2exp,rmse_for_exp,rmse_for_hyp,rmse_for_harm,rmse_for_hyp2exp,negslope_exp_percentage,negslope_hyp_percentage,negslope_harm_percentage,negslope_hyp2exp_percentage,WELL_NUM,best_model,All_outliers
-21.933381469147054,-21.08642153400318,-21.80390469817569,-22.061812916702575,630.8904011302816,595.7415638218109,625.51711513497,636.2203062038358,43.55066893705488,35.240115535745765,42.1635401725774,44.97167851385258,0.9988571428571429,0.9988571428571429,0.9988571428571429,0.9988571428571429,WellNum-17046_gas,hyp,[208.27 231.57 198.91 216.66 200.47 198.31 194.14 193.3  197.93]
-25.167468624589258,-25.47246092473555,-25.97089726040412,-25.16709571767796,5755.160515995674,5883.104785907044,6092.198828720009,5755.004081546385,30.74605836897829,33.1820769069768,37.58552345888519,30.743192148169324,0.9988439306358381,0.9988439306358381,0.9988439306358381,0.9988439306358381,WellNum-17034_oil,hyp2exp,[  1.09 366.6  409.52 360.79 377.01 448.09 377.5  350.57 372.12   1.01]
-28.625680522593218,-28.60884364396459,-28.616590426655602,-28.6211837353713,4098.4507948582195,4094.713007802664,4096.432793560068,4097.452508094953,100.33432396448352,99.9128823481744,100.10657069221884,100.22159181643583,0.9978260869565218,0.9978260869565218,0.9978260869565218,0.9978260869565218,WellNum-17034_gas,hyp,"[1.00000e-01 1.00000e-01 1.00000e-01 1.00000e-01 1.00000e-01 1.00000e-01
 1.00000e-01 1.12917e+03 1.00000e-02 7.00000e-01]"
-25.50813444872146,-24.35677233516678,-24.471430947946462,-24.73047499490913,5153.9118979973155,4741.148580287962,4782.253692969478,4875.120983805595,36.21580739465781,27.15755192970095,27.94727828007189,29.81706344388978,0.9986111111111111,0.9986111111111111,0.9986111111111111,0.9986111111111111,WellNum-24564_oil,hyp,[  7.62 750.73 670.78 650.36 649.63   3.74   4.85   5.52]
-29.24089452641629,-29.166270240837967,-29.198247262016206,-29.221009196301374,3123.0025378938967,3111.211900772522,3116.264270118683,3119.86065573574,138.7054367983933,136.14172700079666,137.23444061906437,138.01759710506056,0.9968553459119497,0.9968553459119497,0.9968553459119497,0.9968553459119497,WellNum-24564_gas,hyp,[ 362.55  262.01  287.57  342.7   167.12  164.9   281.9  2188.83]
-25.82553180672839,-24.330541085462023,-24.348441741017986,-25.001202622892425,5242.331317763691,4709.367125632233,4715.748709337933,4948.45796372617,39.31641992741814,27.055614968861427,27.176964607200926,31.994369862265813,0.9986033519553073,0.9986033519553073,0.9986033519553073,0.9986033519553073,WellNum-24571_oil,hyp,[584.93 584.27 568.66 578.5  577.06 566.71  13.73   7.35]
-26.363752466575097,-25.782914265557686,-26.15969588255176,-26.272494854667972,2368.587602315147,2288.431930574745,2340.4277937199263,2355.994051871964,72.29375026919476,62.52260263532858,68.69823708107751,70.66308359036016,0.996415770609319,0.996415770609319,0.996415770609319,0.996415770609319,WellNum-24571_gas,hyp,[ 112.     80.32  102.21   90.44 1668.91 1649.83 1696.84 1661.64]
-20.43691372251661,-20.300952678133587,-20.297753525973697,-20.33827248272523,3971.0017521440177,3910.0232237382324,3908.588403994521,3926.761156097584,9.112986641133364,8.808438993587954,8.801396925886191,8.891005872622198,0.999,0.999,0.999,0.999,WellNum-20264_oil,harm,"[115.   122.   125.   113.   110.   123.   116.   110.   112.   113.
  -7.23]"
-25.81494901164535,-26.18428868551792,-25.904394063476477,-25.85104756532194,3562.8602229132043,3647.254338393087,3583.2984172566175,3571.1087424283064,48.9791921276142,53.71705108272094,50.08676594600691,49.42321217324566,0.997920997920998,0.997920997920998,0.997920997920998,0.997920997920998,WellNum-20264_gas,exp,"[1.34089e+03 1.36681e+03 2.05967e+03 2.00034e+03 1.32406e+03 1.33199e+03
 1.55442e+03 7.60000e-01 7.67000e+00 5.69000e+00 1.06000e+00]"
-15.149096027676332,-14.595062056564224,-14.702201762515816,-14.963917249237337,1548.2206193761942,1317.188453422446,1361.86571080426,1471.0010687671338,2.519743991630177,2.1938298643293677,2.253385471704738,2.405752179311183,0.9989224137931034,0.9989224137931034,0.9989224137931034,0.9989224137931034,WellNum-23659_oil,hyp,[19.1  20.63 18.65 18.22 16.28 15.64 15.44 15.77 16.64 15.33]
-19.049642228596756,-19.035161823196525,-19.04710992530273,-19.04846034644115,956.2424699434122,954.9537138627915,956.0170949502439,956.1372824315632,14.461917020903142,14.409658064003262,14.452764428323881,14.457644581708468,0.9943820224719101,0.9943820224719101,0.9943820224719101,0.9943820224719101,WellNum-23659_gas,hyp,"[220.69 224.42 243.68 244.17 272.88 223.34 418.26 251.44 236.32   2.16
   1.31]"
-24.770508890319494,-23.67933276447992,-23.69144026769379,-24.236538756154065,6451.5178722788105,5909.203337736542,5915.220766833836,6186.134715598592,25.57866534974002,19.47174786934623,19.5307757217446,22.38220191596953,0.9990079365079365,0.9990079365079365,0.9990079365079365,0.9990079365079365,WellNum-23663_oil,hyp,"[494.01 334.74 411.06 420.11 336.57 334.78 345.07 339.36 343.23 332.21
 335.48]"
-31.107923027764514,-30.315681872492604,-30.435752275240837,-30.81189089671546,9609.865425577205,9215.72545082943,9275.460476196677,9462.5894403803,124.66241306462216,102.26311998915114,105.37935038169948,115.7695243462633,0.9990059642147118,0.9990059642147118,0.9990059642147118,0.9990059642147118,WellNum-23663_gas,hyp,"[1406.75 1604.44 1432.27 1424.18   40.65 1917.28    9.94   59.97   11.92
   28.02   42.65]"
-25.968978936543337,-25.003185465570567,-25.39351829802249,-25.76000275244801,6290.901807002945,5870.298750394305,6040.2886989271165,6199.892678829432,36.87094143081927,28.9617321623996,31.93040166125738,34.994107832893675,0.9990029910269193,0.9990029910269193,0.9990029910269193,0.9990029910269193,WellNum-24691_oil,hyp,[389.51 498.28 447.57 475.   466.   438.   423.   408.   393.04 387.84]
-31.528445677747385,-31.26585846889008,-31.38879790940321,-31.466953230956513,8531.903326594145,8420.172469225361,8472.483201163697,8505.738290484627,149.74073348036904,140.22644117565315,144.60319617820747,147.45635643979222,0.9989764585465711,0.9989764585465711,0.9989764585465711,0.9989764585465711,WellNum-24691_gas,hyp,"[1.708e+01 1.139e+01 7.460e+00 2.000e-02 1.400e-01 1.000e-01 5.000e-02
 1.500e-01 2.202e+01 7.000e+00 1.380e+00]"
-21.56818780236415,-21.46035474103147,-21.548600787234548,-21.559591158195023,3034.995949483622,3005.1261914944694,3029.5703462927218,3032.614679048773,15.386101581486857,14.976859978793948,15.310943795137558,15.353069879313216,0.9982486865148862,0.9982486865148862,0.9982486865148862,0.9982486865148862,WellNum-19844_oil,hyp,"[266.24 253.17 255.47 261.   270.05 262.   264.93   0.99   1.02   0.89
   0.98   1.11   0.88]"
-28.135042049559523,-27.953383624947243,-28.105453763362213,-28.122616081391694,4822.99142888251,4773.035362114134,4814.854650178251,4819.574287636357,79.7423947336873,76.2019282220347,79.1547107841124,79.49505998965186,0.9982425307557118,0.9982425307557118,0.9982425307557118,0.9982425307557118,WellNum-19844_gas,hyp,"[1.07082e+03 1.01291e+03 1.13608e+03 9.89150e+02 1.18466e+03 2.86000e+00
 3.26100e+01 1.37000e+00 3.45200e+01 3.33500e+01 4.47400e+01 4.57300e+01
 1.00000e-01]"
-25.045114172566606,-25.014242273622674,-25.492277135296476,-24.87923104885112,5957.525080255464,5943.895136871718,6154.947528300701,5884.287681135077,29.067361385534163,28.84388373148876,32.50541476208096,27.88656863307097,0.9988751406074241,0.9988751406074241,0.9988751406074241,0.9988751406074241,WellNum-24804_oil,hyp2exp,[452.04 488.52 544.97 485.63 484.5  471.98  12.54  14.18   2.95  15.92]
-22.707549984445503,-22.70803337245456,-22.708390576290626,-22.707549984445503,765.9281038067842,765.951789819228,765.9692928071952,765.9281038067842,48.637933773796036,48.643811877457395,48.648156010473016,48.637933773796036,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469,WellNum-24804_gas,exp,"[1.35570e+02 6.77800e+01 7.89100e+01 1.13638e+03 1.34695e+03 1.18261e+03
 1.60000e-01 3.70500e+01 1.29713e+03 1.12940e+03]"
-21.759599166475564,-19.961923184107008,-20.16717046556048,-21.129593009233453,4879.310496904934,4002.943455500264,4103.00150520883,4572.182495249405,12.166436526605493,7.762170979967739,8.170857666412257,10.393488630099581,0.998989898989899,0.998989898989899,0.998989898989899,0.998989898989899,WellNum-23731_oil,hyp,"[295.   385.   318.   282.   266.39 215.88 214.34 257.76 206.52 228.63
 220.56]"
-23.998738537005064,-24.001024496686465,-23.99921732525392,-23.999395228870785,1423.959996506561,1424.1680188375685,1424.0035662372068,1424.0197554663416,49.288031889375844,49.316207553081576,49.29393187509373,49.2961243160413,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.9946236559139785,WellNum-23731_gas,exp,"[9.92800e+02 1.19903e+03 1.09204e+03 1.08736e+03 1.09813e+03 1.23863e+03
 6.68000e+00 2.74500e+01 4.26400e+01 4.60000e-01 4.89700e+01]"
-22.557054309422316,-22.396426782672314,-22.44003928316292,-22.51063047654184,4278.395289946088,4217.678084834587,4234.163610020037,4260.847081117268,16.865040826035255,16.20121124378653,16.378821571433495,16.670437331233973,0.9988179669030733,0.9988179669030733,0.9988179669030733,0.9988179669030733,WellNum-24697_oil,hyp,[418.   424.   400.   382.77 410.   405.   400.   402.   384.69 372.56]
-21.577580322050807,-21.585093763754895,-21.592814058229433,-21.577580322050792,698.1107772689942,698.4714224707906,698.8419966055683,698.1107772689936,37.04824509557184,37.11790045146488,37.18960991191334,37.04824509557173,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9895833333333334,WellNum-24697_gas,hyp2exp,[41.33  1.    8.32  9.04  1.53  6.78 29.66  0.09 17.8   0.15  0.87]
-22.85815862259868,-22.782697397493227,-22.785841501936204,-22.80243876070116,4096.735300531076,4070.512524806931,4071.6051011008653,4077.3726485216876,18.964782998522903,18.610360217469108,18.624994197121996,18.702435712669477,0.9986168741355463,0.9986168741355463,0.9986168741355463,0.9986168741355463,WellNum-24723_oil,hyp,[  3.5    2.   208.1  219.41 205.92   4.06 247.83   0.37]
-23.8744218760063,-23.8552625152191,-23.8698364638879,-23.872190714060757,1331.3759235990412,1329.747377932129,1330.9861635689772,1331.18627483367,49.437351932366724,49.20112112241729,49.38071174523141,49.40978393708426,0.9941176470588236,0.9941176470588236,0.9941176470588236,0.9941176470588236,WellNum-24723_gas,hyp,[ 116.46   77.29 2343.54   61.68    3.83 3360.32 2454.03 2253.38]
-21.33203827732535,-20.907422325673604,-21.02738808738856,-21.194945116830908,2520.3234290958603,2424.14791604674,2451.320161075177,2489.27182824387,16.039645586504832,14.42423125861297,14.863387274464722,15.499228003611394,0.9978448275862069,0.9978448275862069,0.9978448275862069,0.9978448275862069,WellNum-24813_oil,hyp,[718.97 529.   512.69 517.19 532.24   0.94   1.15   7.16   7.03   7.53]
-29.64338113833553,-29.42913561623688,-29.507079392401177,-29.577923030807792,3787.5581221242473,3746.530104642356,3761.4563377778186,3775.0228945326853,139.3275714808815,132.06132651007067,134.65990175113518,137.06609614687605,0.9974811083123426,0.9974811083123426,0.9974811083123426,0.9974811083123426,WellNum-24813_gas,hyp,"[5.50000e+01 8.00000e-01 2.90000e-01 2.19800e+01 2.47000e+00 6.34000e+00
 1.12260e+02 9.88000e+00 1.71333e+03 1.66061e+03]"
-24.36592305645061,-23.083540770540587,-23.4691890660219,-23.45477508036607,5446.156976877766,4904.991652223735,5067.73523291685,5061.652530970089,25.088373127734517,18.207051158379777,20.04983690303447,19.97771740686726,0.998868778280543,0.998868778280543,0.998868778280543,0.998868778280543,WellNum-20468_oil,hyp,[440.01 408.8  440.94 409.78 462.54 416.9  423.09   2.16   0.95   1.58]
-28.05484276640169,-27.986717369364015,-28.03318831743908,-28.05484280370939,3684.6021843634508,3670.7046033677652,3680.184676775079,3684.6021919742216,90.74715333089284,89.21469383744252,90.25721080680877,90.74715417728471,0.9977628635346756,0.9977628635346756,0.9977628635346756,0.9977628635346756,WellNum-20468_gas,hyp,"[  76.07   82.    111.25  125.39  152.77  135.17 1013.12   66.76   52.36
   36.07]"
-23.067516690054603,-21.39278044777692,-21.56603394504412,-21.94371783143439,4129.510658569225,3554.2387593468407,3613.7513356581235,3743.4857506331828,20.099843448492333,13.223928660869158,13.809287045786816,15.17671448946348,0.9987515605493134,0.9987515605493134,0.9987515605493134,0.9987515605493134,WellNum-20470_oil,hyp,[366.88 403.55 419.08 384.02   0.86   1.58   3.11   1.91   2.66]
-27.764504786069715,-28.205027093275348,-28.67942756954173,-27.764505199128145,5580.839246372692,5727.312913518565,5885.0510718771375,5580.839383714621,66.10422586391287,73.80033367892919,83.0932417681227,66.10423269014021,0.9986928104575163,0.9986928104575163,0.9986928104575163,0.9986928104575163,WellNum-20470_gas,exp,[ 73.   956.27   6.62   5.82   1.76   3.36   3.3    2.51  12.89]
-24.4331823316877,-23.4708098923807,-23.49825792146123,-23.885434022527267,5359.204532532936,4963.188273758106,4974.483137724745,5133.806103313419,25.837256032508897,20.312254477525876,20.45211663418265,22.530735635640376,0.9988623435722411,0.9988623435722411,0.9988623435722411,0.9988623435722411,WellNum-20471_oil,hyp,[422.79 496.42 407.87 408.12 433.09 413.87 420.52 403.56 400.34 435.  ]
-28.611205442910453,-28.628224224463455,-28.627720111196886,-28.617131223676115,5493.719103607935,5498.977907107813,5498.822136108442,5495.550169864525,84.73740587716948,85.09870579267572,85.08798162182501,84.86303273131283,0.9984894259818731,0.9984894259818731,0.9984894259818731,0.9984894259818731,WellNum-20471_gas,exp,"[8.27330e+02 8.04840e+02 1.92749e+03 4.23100e+01 5.18000e+00 1.00000e+00
 5.63000e+00 2.18800e+01 2.95900e+01 4.00000e-02]"
-23.501058218133085,-22.512582535112784,-22.508273418682183,-23.03764851625847,3084.7002449565834,2854.3854108128535,2853.381386684523,2976.725784419799,27.198769613212104,21.24353931090873,21.220666412296502,24.223404938614383,0.9985590778097982,0.9985590778097982,0.9985590778097982,0.9985590778097982,WellNum-20472_oil,harm,[503.36 467.92 466.37 472.35 509.42 480.91 537.68 484.02]
-28.008830744919745,-28.16626510485353,-28.353805673125294,-28.00883066992003,4252.707504502433,4290.5704680665085,4335.673974735868,4252.707486465002,82.62183990248758,85.93856161824256,90.06375273023735,82.621838353334,0.9985380116959064,0.9985380116959064,0.9985380116959064,0.9985380116959064,WellNum-20472_gas,hyp2exp,[872.87 858.24 906.41 859.1  857.59 856.17 858.4  741.3 ]
-26.160775895227648,-26.179327042879322,-26.431655091892562,-26.109276968545657,5942.491041348597,5949.939327130745,6051.24903880956,5921.814222285778,40.28650771868558,40.473781890126936,43.10919933578256,39.77115437852375,0.9988358556461001,0.9988358556461001,0.9988358556461001,0.9988358556461001,WellNum-24533_oil,hyp2exp,[503.   505.   461.   453.   485.   448.82 467.57   0.96   7.01]
-28.40838894805337,-28.362567147163354,-28.39310488270245,-28.408388947662363,4461.024729934276,4449.683834213997,4457.241923759923,4461.024729837502,90.00078168928054,88.97566501144355,89.6575434091865,90.0007816804828,0.9979838709677419,0.9979838709677419,0.9979838709677419,0.9979838709677419,WellNum-24533_gas,hyp,"[8.4995e+02 9.5727e+02 9.9999e+02 9.2076e+02 8.5040e+02 9.3109e+02
 9.0640e+02 1.0000e-02 4.1300e+00]"
-23.69363623985622,-21.782938284958224,-21.838686292949294,-22.66138200061368,5607.677637300713,4717.292390318246,4743.270962042085,5126.64716181369,20.18102189457415,12.516755214319861,12.692422551300844,15.590770316891671,0.9989939637826962,0.9989939637826962,0.9989939637826962,0.9989939637826962,WellNum-18686_oil,hyp,"[512.51 399.09 385.21 387.87 384.04 375.86 374.85 370.51 413.61 388.14
 373.74]"
-30.41213430927023,-29.864245209496133,-30.0849728650402,-30.27803575015244,8705.009903208576,8450.789360913397,8553.206993085845,8642.788171777924,108.47478079828505,94.58940160245903,99.9557261916302,104.89848480835829,0.9989858012170385,0.9989858012170385,0.9989858012170385,0.9989858012170385,WellNum-18686_gas,hyp,[21.84 85.24 99.84 13.52 46.04 39.54 28.07  8.73  0.31 70.92 70.11]
-23.816609623961778,-22.12720971593467,-22.639990538729773,-22.649829704730998,6107.289401722902,5245.695448629077,5507.213668254579,5512.231642915203,19.89311024326216,13.040025028295885,14.823572964663715,14.860080745803481,0.999031007751938,0.999031007751938,0.999031007751938,0.999031007751938,WellNum-18691_oil,hyp,"[  1.   635.83 427.41 455.35 446.84 438.09 430.25 424.33 417.37 411.25
  -1.85]"
-29.841961026206008,-29.517803160198532,-29.536579673960567,-29.675926888734743,9060.191623893372,8897.302296224616,8906.737494390038,8976.75946981406,90.38866264415987,83.35256476948985,83.74475218326143,86.71356338147682,0.9990167158308751,0.9990167158308751,0.9990167158308751,0.9990167158308751,WellNum-18691_gas,hyp,"[ 253.33  232.54  115.53 1315.73  255.19 1319.09 1597.18  138.57  260.72
  261.99   96.84]"
-21.777930402583547,-21.399623523489463,-21.39862162863455,-21.58189718234244,4641.834882243043,4468.948638497046,4468.490772548351,4552.247700592857,12.623590368138409,11.484411512241046,11.48153532925875,12.019844711635818,0.9989680082559339,0.9989680082559339,0.9989680082559339,0.9989680082559339,WellNum-18693_oil,harm,[264.69 167.82 162.09 187.56 160.83 318.   211.59 198.   201.   161.  ]
-24.217137108267877,-24.20637600576645,-24.208895099454583,-24.21290726358913,1875.90163801352,1874.5780224058444,1874.887870929485,1875.3813671180342,44.773592347798505,44.653300924738836,44.68143124380122,44.72627103709727,0.9959349593495935,0.9959349593495935,0.9959349593495935,0.9959349593495935,WellNum-18693_gas,hyp,"[1304.93  884.82   31.1    14.82  800.38    7.74   17.88   39.48   54.02
   29.5    37.25]"
-23.60249637507593,-20.504665372079288,-20.49139771035107,-22.485033394956684,5792.4777797881125,4277.638419322754,4271.150532737656,5246.0383825098015,19.256896546933255,8.876537040271105,8.847143093146613,14.563283227201188,0.9990234375,0.9990234375,0.9990234375,0.9990234375,WellNum-18694_oil,harm,"[356.07 344.61 364.32 358.55 349.89 345.21 302.77 364.64 357.29 350.6
 343.84]"
-29.482987400389817,-28.60377497853038,-28.882014000083437,-29.245754060870357,8660.18037269667,8230.685104618336,8366.604866647003,8544.291886341414,83.80590949843294,67.26906135956077,72.11486348383768,78.98004212302233,0.9990059642147118,0.9990059642147118,0.9990059642147118,0.9990059642147118,WellNum-18694_gas,hyp,"[1009.86 1058.49 1006.72 1050.49 1055.91 1025.32 1044.3  1014.77 1017.44
 1023.46 1025.99]"
-26.646219344458874,-24.759044603230205,-24.762773756571214,-25.892580197503886,10714.145782545376,9268.569930764215,9271.426462223428,10136.858195977857,32.930199707099085,20.544565956983597,20.563728347226622,27.275268455687808,0.9993730407523511,0.9993730407523511,0.9993730407523511,0.9993730407523511,WellNum-17049_oil,hyp,"[1074.89  770.07  881.25  802.03  826.37  824.35  721.8   719.62  718.97
  717.44  700.47  671.49  669.46  657.02  642.83  875.58  725.42]"
-28.685873815984664,-28.430431854988928,-28.788557588239247,-28.71830577280004,5142.8051249596965,5069.876445095413,5172.121341938379,5152.064448630486,89.81696247446224,84.26051418712657,92.15249804674556,90.54815769229769,0.9984202211690363,0.9984202211690363,0.9984202211690363,0.9984202211690363,WellNum-17049_gas,hyp,"[1.44045e+03 1.46223e+03 1.45018e+03 1.45891e+03 1.47368e+03 1.47271e+03
 1.46716e+03 1.43990e+03 1.44961e+03 1.46895e+03 1.43452e+03 1.51351e+03
 1.52688e+03 1.45491e+03 1.45453e+03 1.45832e+03 6.00000e-02]"
-22.418203791208715,-22.940799292655672,-23.26464550597793,-22.41820964330971,505.20912003971966,521.4095805845753,531.4488131975653,505.20930145485045,56.88227352678665,64.8211948334032,70.28751478523144,56.88235674704989,0.9980430528375733,0.9980430528375733,0.9980430528375733,0.9980430528375733,WellNum-19879_oil,exp,[460.   621.15 453.72 487.69 506.78 471.56 457.28]
-22.75070927809676,-23.310512474926657,-24.112207098429934,-22.750702047129646,240.3068071647208,247.5842487235095,258.0062788290521,240.30671316214836,95.45252949113055,109.79114176421834,134.15602732387237,95.45235693776114,0.9959016393442623,0.9959016393442623,0.9959016393442623,0.9959016393442623,WellNum-19879_gas,hyp2exp,[1428.35 1068.62 1105.82 1127.34 1016.37 1013.32 1026.17]
-24.278262333503033,-23.454542645631687,-23.485516219004175,-23.903555453911686,4995.0660107409,4678.7576505983025,4690.651502773339,4851.1785689778235,25.73033682098234,20.941666668185754,21.104455686755884,23.429455127261747,0.9987046632124352,0.9987046632124352,0.9987046632124352,0.9987046632124352,WellNum-24549_oil,hyp,[377.25 410.07 402.99 401.52 382.22 367.21 396.53 384.95]
-25.111465457194523,-24.78793133898871,-25.046227642080943,-25.08245335552479,2740.2404419281547,2682.6513688875198,2728.6281108379376,2735.076287830942,46.5441348437379,42.92770704478312,45.79118224095241,46.20777035535087,0.9972067039106145,0.9972067039106145,0.9972067039106145,0.9972067039106145,WellNum-24549_gas,hyp,"[8.00000e-02 9.55990e+02 9.42150e+02 1.07361e+03 1.25532e+03 1.36935e+03
 1.95000e+00 1.04258e+03 6.00000e-02]"
-22.284898439999438,-20.450231637238364,-20.492688885773664,-21.31104617432813,4346.177495910799,3617.8147752146515,3634.670302883166,3959.5581464392885,15.374078537500935,9.718353184798872,9.822056213458717,12.051869738956768,0.9987515605493134,0.9987515605493134,0.9987515605493134,0.9987515605493134,WellNum-24551_oil,hyp,[331.56 302.09 297.92 331.96 316.67 304.64 299.97 296.84 289.22]
-28.40232830153843,-28.407812691075684,-28.403864012392308,-28.403028196636544,2171.861482986091,2172.4675080299576,2172.0311790354444,2171.9388213944326,134.4914629619707,134.67599032863745,134.54310787514925,134.51499749979047,0.9955156950672646,0.9955156950672646,0.9955156950672646,0.9955156950672646,WellNum-24551_gas,exp,[  41.35   25.13 1102.82 1349.   1333.   1146.86   20.93 2117.61    3.68]
-23.406858987450377,-21.561257834438358,-21.563850331959255,-22.527745244548047,4826.758266819188,4087.5950050378747,4088.6333002949937,4474.673212786805,20.262750978281723,12.773643992763615,12.781925586321078,16.26484186719353,0.9987577639751553,0.9987577639751553,0.9987577639751553,0.9987577639751553,WellNum-24552_oil,hyp,[  1.08 327.26 362.46 345.58 344.83 325.98 317.45 317.34   5.97]
-28.369384643959012,-28.15655753529356,-28.305716716612306,-28.340380684667878,3527.104012126046,3486.560447925277,3514.9752719664984,3521.5787578810846,101.59013900802353,96.3261371953713,99.98593154986273,100.85617414564895,0.9974025974025974,0.9974025974025974,0.9974025974025974,0.9974025974025974,WellNum-24552_gas,hyp,[  41.35   24.27  112.39 1255.75   29.93  142.73  144.16  100.73  102.69]
-21.661934650018207,-20.254760613991465,-20.272984201127834,-20.851362306349056,4061.4133153907383,3509.097506250241,3516.250264201267,3743.2636705005966,13.232048499762069,9.307758452777056,9.350260383268553,10.804889008770626,0.9987405541561712,0.9987405541561712,0.9987405541561712,0.9987405541561712,WellNum-24553_oil,hyp,[325.69 290.97 293.99 290.44 286.2  276.67 271.45 278.5  280.16]
-23.669397634834766,-23.654927626691148,-23.665584806691196,-23.667519510717927,1266.868374708338,1265.689069044633,1266.557629214637,1266.7153075928154,47.965130946326695,47.79193045292438,47.91943202975573,47.94261511538154,0.9939759036144579,0.9939759036144579,0.9939759036144579,0.9939759036144579,WellNum-24553_gas,hyp,[ 23.86 878.94 971.   962.   949.3  865.45 903.73  20.16   4.4 ]
-23.19469626538573,-22.485775384984297,-22.577400834853435,-22.67861416282782,4785.951281119034,4498.838324556454,4535.946631753455,4576.9380295830815,19.108952499937885,16.005408916824724,16.376265891428563,16.795927005612086,0.9987775061124694,0.9987775061124694,0.9987775061124694,0.9987775061124694,WellNum-24560_oil,hyp,[321.   299.   298.   346.33 358.9  322.43 317.01   3.14   5.34]
-26.170402540152516,-26.175050895545542,-26.171030554942643,-26.170654157816628,901.4825046360579,901.70097733953,901.5120213311938,901.494330666271,118.03170135122951,118.16894440397601,118.05023421959393,118.03912630000433,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,WellNum-24560_gas,exp,[  10.67  132.    166.37    6.2  2438.83 1498.56   29.38 1439.34  171.07]
-21.10512291472468,-21.124768931085626,-21.144945482276327,-21.10512292211829,2748.6841502099805,2753.7626454392844,2758.9782839220807,2748.684152121228,14.186052894685817,14.255899136145068,14.327989519880738,14.186052920907343,0.9980916030534351,0.9980916030534351,0.9980916030534351,0.9980916030534351,WellNum-24562_oil,exp,[343.   344.09   6.   393.57 376.16 371.88 336.48  18.93   4.19]
-25.48040509319938,-25.435902081586296,-25.469940429915226,-25.47541493444453,877.2548141165198,875.1409210648982,876.7577426105223,877.0177815756642,98.80644421743287,97.71324076614181,98.54828801213525,98.68325611377229,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,WellNum-24562_gas,hyp,[  22.97  122.26   81.17 1815.13 1742.24   31.1  1554.95 1418.44 1810.39]
-21.66262458462097,-19.935616325867812,-20.342232771363634,-21.23079564702267,1818.2663714676864,1563.5326533015952,1623.508579012229,1754.571603171937,21.588666285668094,14.019039966973294,15.519084345707268,19.37941138258546,0.9966996699669967,0.9966996699669967,0.9966996699669967,0.9966996699669967,WellNum-22865_oil,hyp,[436.   483.32 435.69 419.66   1.71   1.01   1.14]
-24.392720796842045,-24.424103698060122,-24.398939920782247,-24.39534211493475,787.1893751984984,788.6016057533119,787.4692357758075,787.3073345126701,77.3449559409554,77.954169956837,77.46530394088937,77.39565898583882,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9891304347826086,WellNum-22865_gas,exp,[ 77.81  41.85   5.9  828.75 827.3   17.77  26.67]
-24.993804082296577,-25.097538556701963,-25.168322867901708,-25.02930132438388,4731.456901368694,4766.571020954917,4790.531510296031,4743.472717815246,32.773340134729416,33.63438822668113,34.23488250384196,33.065475263629786,0.9985380116959064,0.9985380116959064,0.9985380116959064,0.9985380116959064,WellNum-22869_oil,exp,[486.26 589.67 521.88 491.7  450.25   1.     1.45 -11.13  -9.36  -4.88]
-27.824920488654346,-27.835606193636103,-27.841862636116566,-27.824920993247055,1328.7977003923722,1329.5029569211683,1329.9158821248789,1328.7977336954912,150.6304010010434,151.0333369748766,151.26975466474173,150.63042000279515,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.9924242424242424,WellNum-22869_gas,exp,"[7.65000e+00 1.13000e+00 1.14346e+03 3.75000e+00 1.26209e+03 2.08800e+01
 1.41200e+01 1.01200e+01 1.13600e+01 3.40000e+00]"
-24.027295068403273,-24.165954619601116,-24.409619200557128,-24.026905168807364,4530.348119745805,4578.878962665051,4664.161565999655,4530.211654887237,25.312126762658306,26.204954275576032,27.850881918866836,25.30965958590507,0.998587570621469,0.998587570621469,0.998587570621469,0.998587570621469,WellNum-22870_oil,hyp2exp,[516.   517.   489.   482.   505.   479.   481.    -5.16  -4.01  -2.25]
-26.27109628776009,-26.112100469011565,-26.212186576703033,-26.243080165460565,914.8126458581536,907.2603444675984,912.0144345829432,913.481880048926,120.40193764470133,115.70995493841255,118.64172035722802,119.56158515481847,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,WellNum-22870_gas,hyp,"[1.11000e+00 2.94400e+01 5.70000e-01 5.12000e+00 1.74047e+03 1.74793e+03
 1.74728e+03 1.72831e+03 1.79284e+03 1.64100e+01]"
-24.050811007728278,-23.573743918041178,-23.742727638032818,-23.657895552172494,4875.403665066937,4693.641103896151,4758.023901212966,4725.702876500183,24.40357100095297,21.659901665862,22.59454785149705,22.12040775378831,0.9986928104575163,0.9986928104575163,0.9986928104575163,0.9986928104575163,WellNum-23750_oil,hyp,[451.82 412.41 368.23 421.61 412.45 361.39   1.11   2.93]
